system:index,20200102,20200104,20200107,20200109,20200112,20200114,20200117,20200119,20200122,20200124,20200127,20200129,20200201,20200203,20200206,20200208,20200211,20200213,20200216,20200218,20200221,20200223,20200226,20200228,20200302,20200304,20200307,20200309,20200312,20200314,20200317,20200319,20200322,20200324,20200327,20200329,20200401,20200403,20200406,20200408,20200411,20200413,20200416,20200418,20200421,20200423,20200426,20200428,20200501,20200503,20200506,20200508,20200511,20200513,20200516,20200518,20200521,20200523,20200526,20200528,20200531,20200602,20200605,20200607,20200610,20200612,20200615,20200617,20200620,20200622,20200625,20200627,20200630,20200702,20200705,20200707,20200710,20200712,20200715,20200717,20200720,20200722,20200725,20200727,20200730,20200801,20200804,20200806,20200809,20200811,20200814,20200816,20200819,20200821,20200824,20200826,20200829,20200831,20200903,20200905,20200908,20200910,20200913,20200915,20200918,20200920,20200923,20200925,20200928,20200930,20201003,20201005,20201008,20201010,20201013,20201015,20201018,20201020,20201023,20201025,20201028,20201030,20201102,20201104,20201107,20201109,20201112,20201114,20201117,20201119,20201122,20201124,20201127,20201129,20201202,20201204,20201207,20201209,20201212,20201214,20201217,20201219,20201222,20201224,20201227,20201229,Id,.geo
20200102T175729_20200102T180326_T13SCV_00000000000000000005,-9999,3808,1926,-9999,2203,2171,-9999,-9999,2789,2143,-9999,2043,2106,-9999,3579,2024,-9999,-9999,1851,2083,-9999,3573,1800,-9999,1893,1972,-9999,2118,-9999,2644,-9999,-9999,-9999,1920,-9999,1975,1803,2000,1760,1979,1816,-9999,1814,-9999,2334,2285,2039,2126,1874,2145,1946,2391,-9999,2496,2416,2786,2558,3166,2648,1687,1835,-9999,-9999,2808,2429,2863,2971,2766,2578,2798,2803,3001,2467,3532,2976,3140,2484,-9999,-9999,2252,2585,1553,-9999,2118,2307,1917,2247,3046,-9999,-9999,-9999,2553,2185,2599,2243,2601,-9999,2984,2348,2602,2229,-9999,2163,2461,2197,2470,885,2425,2636,2455,2188,2343,2060,2246,2046,2195,2075,2241,2042,-9999,-9999,2101,2024,2329,-9999,-9999,-9999,2165,2012,2183,2052,-9999,-9999,2317,-9999,2287,2068,2324,-9999,-9999,3620,2360,2108,2317,-9999,4719,6,"{""type"":""Point"",""coordinates"":[-106.38217778540753,35.8333627651958]}"
20200102T175729_20200102T180326_T13SCV_00000000000000000006,-9999,-9999,1689,-9999,1844,1878,-9999,3952,2083,1853,-9999,1883,1825,-9999,2819,1838,-9999,-9999,1680,1891,-9999,3625,1690,-9999,1783,1880,-9999,1999,-9999,2249,-9999,-9999,-9999,1898,-9999,1941,1784,2011,1771,1957,1799,-9999,1832,-9999,2387,2377,2029,2142,1905,2185,2006,2398,-9999,2598,2473,2888,2655,3420,2926,2795,2003,-9999,-9999,3048,2595,3044,2957,2941,2751,3017,2834,3086,2600,-9999,3028,3252,2582,-9999,-9999,2441,2684,1071,-9999,2367,2456,3043,2419,3297,2403,3269,-9999,2601,2250,2634,2360,2635,-9999,3057,2270,2597,2202,-9999,2325,2454,2218,2612,-9999,2462,2108,2307,1977,2148,1864,1990,1829,1994,1902,2004,1886,-9999,-9999,2075,1930,2115,-9999,-9999,3211,2226,1859,2026,1867,-9999,-9999,2106,-9999,1990,1868,2029,-9999,-9999,3435,2057,1862,2025,-9999,3597,7,"{""type"":""Point"",""coordinates"":[-106.38309634574902,35.833092640760576]}"
20200102T175729_20200102T180326_T13SCV_00000000000000000007,-9999,-9999,1604,-9999,1721,1629,-9999,-9999,-9999,2520,-9999,1639,1624,-9999,3949,1603,-9999,-9999,1437,1596,-9999,-9999,1510,-9999,1696,1678,1699,1834,-9999,1731,-9999,-9999,-9999,1794,-9999,1916,1653,1894,1687,1841,1717,-9999,1817,-9999,2152,1410,2245,2064,1820,2135,1913,2188,-9999,2319,2080,2332,2156,2567,2333,1514,3308,-9999,2448,2684,2411,2566,2411,2751,2438,2526,2434,2745,2367,3583,-9999,2894,2340,-9999,-9999,3460,2466,3369,-9999,1518,2246,2810,2081,1635,486,1962,-9999,2251,1996,2274,2132,2218,-9999,2746,1972,2235,2022,-9999,2013,2160,1963,2105,-9999,2133,1309,2008,1784,1911,1687,1795,1612,1714,1543,1690,1597,-9999,-9999,1772,1556,1670,-9999,-9999,2330,2903,1530,1690,2349,-9999,-9999,1713,-9999,1684,1526,1653,-9999,-9999,4092,1910,1589,1653,-9999,4567,8,"{""type"":""Point"",""coordinates"":[-106.3913288076241,35.827752801109455]}"
20200102T175729_20200102T180326_T13SCV_00000000000000000022,-9999,-9999,1695,-9999,1776,1681,-9999,-9999,-9999,2619,-9999,1631,1625,-9999,-9999,1566,-9999,-9999,1512,1621,-9999,-9999,1500,-9999,1680,1644,1414,1811,-9999,1801,-9999,-9999,-9999,1768,-9999,1870,1657,1853,1619,1826,1677,-9999,1728,-9999,2136,1172,2167,1999,1817,2084,1877,2217,-9999,2402,2242,2764,2634,3056,2582,1437,3466,-9999,2550,3113,2650,3019,2808,3102,2659,2971,2687,3182,2627,4157,-9999,3310,2577,-9999,-9999,3529,2784,3464,-9999,1640,2502,2943,2335,2109,555,2633,-9999,2645,2184,2616,2264,2536,-9999,3065,2222,2440,2083,-9999,2190,2487,2128,2351,-9999,2302,1447,2236,1877,1941,1695,1800,1620,1756,1608,1742,1628,-9999,-9999,2009,1625,1810,-9999,-9999,2345,2988,1501,1626,2104,-9999,-9999,1685,-9999,1650,1479,1611,-9999,-9999,-9999,1977,1513,1634,-9999,5525,35,"{""type"":""Point"",""coordinates"":[-106.39142494007488,35.82790831612412]}"
20200102T175729_20200102T180326_T13SCV_00000000000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3453,-9999,-9999,3410,3107,2822,-9999,2289,2700,1947,1841,1706,1675,-9999,1712,-9999,-9999,-9999,1782,-9999,2077,1692,1983,1616,1978,1701,-9999,1752,-9999,-9999,2224,2062,2186,1872,2181,1893,2345,-9999,2435,2375,2705,2408,2907,2464,3089,2300,-9999,-9999,2901,2419,2919,2301,2830,2407,2806,2458,2998,2346,2297,-9999,1870,2369,-9999,-9999,3196,2662,-9999,-9999,2960,2102,2544,2036,1846,2377,-9999,-9999,2475,2191,2555,2272,2453,2461,-9999,2038,2447,2134,-9999,1974,2334,2053,2308,-9999,2168,2555,2101,1793,2024,1701,1845,1553,1809,1557,1792,1571,-9999,-9999,2632,1623,1909,-9999,-9999,1567,4163,1540,1775,1679,-9999,810,-9999,-9999,1718,1493,1664,-9999,-9999,-9999,-9999,2131,-9999,-9999,5829,10,"{""type"":""Point"",""coordinates"":[-106.43045353231815,35.809961498396035]}"
20200102T175729_20200102T180326_T13SCV_0000000000000000000c,-9999,4047,2405,-9999,2437,2290,-9999,-9999,-9999,3251,-9999,2384,2552,-9999,-9999,2274,-9999,-9999,2306,1702,2476,-9999,1471,1765,1617,1681,2472,-9999,-9999,1706,-9999,-9999,-9999,1772,-9999,1805,1540,1764,1555,1767,1533,-9999,1636,2115,2137,952,2126,2031,1674,2048,1793,2224,-9999,2649,2740,3275,2840,3486,2740,3693,3565,-9999,-9999,3178,2686,3284,2726,3175,2685,3030,2714,3190,2538,-9999,2892,3489,2556,3137,-9999,3338,2581,3382,-9999,3140,2410,2926,2247,3131,2710,-9999,-9999,2716,2238,2688,2187,2519,2495,1254,2173,2539,2072,-9999,2093,2346,1979,2371,908,2222,-9999,2274,1997,2221,1621,1882,1565,1658,1392,1654,1455,-9999,-9999,2681,1437,1414,-9999,-9999,1405,1659,1349,1581,1421,-9999,-9999,1712,-9999,1578,1297,1599,-9999,-9999,-9999,-9999,1533,1676,-9999,-9999,13,"{""type"":""Point"",""coordinates"":[-106.41545525185164,35.781476073383836]}"
20200102T175729_20200102T180326_T13SCV_0000000000000000000b,-9999,3851,2848,-9999,2777,3047,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1870,-9999,-9999,-9999,8619,-9999,1678,-9999,1800,1531,1701,1495,1666,1465,-9999,1681,1891,2018,3140,2027,1923,1607,2032,1977,2439,-9999,3102,2874,3455,2855,3529,2959,3682,3157,-9999,-9999,3378,2694,3313,2886,3187,2745,3319,2887,3207,2564,4416,3011,3410,2763,2936,-9999,2990,2713,3588,-9999,3544,-9999,3167,2495,3522,4569,-9999,-9999,2879,2485,2969,2627,2798,2680,2319,2434,2725,2372,-9999,2350,2657,2361,2710,-9999,2179,2244,2016,1870,1928,1536,1848,1502,1557,1295,1692,1324,-9999,-9999,-9999,-9999,1680,-9999,-9999,1273,1421,1160,1405,1241,-9999,-9999,-9999,-9999,-9999,1640,1768,-9999,-9999,2738,2731,2407,-9999,-9999,-9999,12,"{""type"":""Point"",""coordinates"":[-106.41582008357761,35.77293774611232]}"
20200102T175729_20200102T180326_T13SCV_00000000000000000023,-9999,-9999,-9999,-9999,-9999,4189,-9999,-9999,-9999,-9999,-9999,-9999,3063,-9999,-9999,2597,-9999,-9999,-9999,2541,2568,-9999,1560,1896,1490,1541,1492,1093,-9999,1063,-9999,-9999,-9999,1514,-9999,1702,1588,1622,1433,1653,1477,-9999,1503,1790,1800,1905,2142,1868,1592,1947,1735,2106,-9999,2327,2346,2699,2298,2808,2264,2915,2924,-9999,-9999,2634,2327,2744,2259,2774,2331,2641,2234,2454,2285,-9999,2349,2859,2407,2641,-9999,2381,2382,2709,-9999,2692,-9999,2500,2105,3149,499,-9999,-9999,2510,2233,2435,2197,2465,2420,2210,2158,2493,2047,-9999,2020,2342,2016,2270,-9999,2193,2004,2159,1898,1981,1651,1853,1632,1755,1628,1850,1640,-9999,-9999,-9999,1473,1717,-9999,-9999,1570,1724,1524,1718,1547,-9999,-9999,-9999,-9999,1724,1501,1688,-9999,-9999,3744,2721,1636,1769,-9999,-9999,36,"{""type"":""Point"",""coordinates"":[-106.41769421551739,35.773336325019855]}"
20200102T175729_20200102T180326_T13SCV_00000000000000000024,-9999,-9999,-9999,-9999,-9999,4029,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3307,-9999,-9999,-9999,-9999,-9999,-9999,1583,1760,1587,1580,1593,2503,-9999,1569,-9999,-9999,-9999,1642,-9999,1739,772,1795,1607,1798,1598,-9999,1718,400,504,2091,2133,2011,1752,2142,1966,1912,-9999,2510,2350,2718,2205,2872,2360,3070,2935,-9999,2545,2556,2137,2640,2274,2546,2193,2611,2237,2727,2242,3555,2315,2863,2124,-9999,-9999,2363,2227,1441,-9999,1312,2071,2384,2089,2581,2272,-9999,-9999,2248,2040,2273,2105,2103,2200,1746,1967,2252,2000,-9999,1933,2138,2020,2285,1562,2040,-9999,1987,1798,1890,1674,1918,1711,1906,1710,1912,1756,-9999,-9999,3524,1505,1687,-9999,-9999,1653,1793,1592,1840,1502,-9999,-9999,2105,-9999,1759,1548,1745,-9999,-9999,3925,-9999,1857,1987,-9999,-9999,37,"{""type"":""Point"",""coordinates"":[-106.40238576875416,35.770920268413064]}"
20200102T175729_20200102T180326_T13SCV_0000000000000000000d,-9999,5535,4716,-9999,4359,4187,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3794,-9999,-9999,-9999,-9999,-9999,-9999,1772,1907,2143,1715,1668,2217,-9999,1702,-9999,-9999,-9999,1771,3497,1971,1943,1960,1763,1931,1770,-9999,1842,2618,2368,2311,2284,2239,1960,2333,2241,2546,-9999,2983,2663,3080,2699,3189,2678,3505,2949,-9999,2887,2999,2571,3043,2688,3032,2628,3090,2753,3059,2562,3683,2760,2081,2631,-9999,-9999,3069,2645,-9999,-9999,3170,2546,2929,2344,2890,2606,3292,-9999,2788,2373,2803,2509,2660,2496,1966,2472,2783,2380,-9999,2302,2653,2342,2762,-9999,2581,2747,2450,2143,2301,2008,2163,2038,2048,1873,2137,1931,-9999,-9999,2922,1573,1760,-9999,-9999,1735,1896,1685,1901,1459,-9999,-9999,-9999,-9999,1928,1688,1849,-9999,-9999,-9999,-9999,2263,2249,-9999,-9999,14,"{""type"":""Point"",""coordinates"":[-106.39541785811376,35.76748835469765]}"
20200102T175729_20200102T180326_T13SCV_00000000000000000025,-9999,-9999,1594,-9999,1680,1837,-9999,3834,2295,2098,-9999,1786,1616,-9999,3194,1690,-9999,-9999,1560,1840,-9999,-9999,1484,-9999,1754,1742,1613,2461,-9999,1768,-9999,1198,-9999,1770,-9999,1934,1754,1959,1619,1955,1728,-9999,1876,-9999,2448,-9999,-9999,2240,1847,2140,1936,2427,-9999,2658,2460,2848,2485,3090,2609,3039,-9999,3502,2727,2868,2327,2826,2513,2795,2761,2866,2622,2904,2269,1423,2469,2643,2220,2293,-9999,-9999,2337,-9999,-9999,3158,2176,2703,2170,3018,3497,2984,-9999,2489,2155,2487,2193,2361,2283,2947,2183,2439,2173,-9999,2133,2393,2123,2456,2410,2369,-9999,2377,2130,2328,2121,2276,1980,2177,1922,2171,1923,-9999,-9999,2130,1786,2013,3473,-9999,1742,1900,1670,1927,1670,-9999,-9999,1976,1415,1907,1675,1918,-9999,-9999,-9999,2058,1718,1927,-9999,2425,38,"{""type"":""Point"",""coordinates"":[-106.31840211435248,35.8260689379636]}"
20200102T175729_20200102T180326_T13SCV_00000000000000000027,-9999,-9999,-9999,4252,4489,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2573,-9999,-9999,-9999,-9999,1557,1564,1599,-9999,-9999,1578,-9999,-9999,-9999,1595,-9999,1879,1476,1777,1491,1676,3811,-9999,1596,-9999,412,1898,-9999,1834,1626,1902,1732,2008,-9999,2204,2134,2443,2312,3003,768,2985,2517,-9999,3284,3105,2518,3022,-9999,2869,-9999,2973,-9999,2581,2415,3049,-9999,-9999,2378,-9999,-9999,3204,2525,2234,-9999,-9999,2020,2745,-9999,2905,-9999,2767,-9999,2252,2040,2303,2156,2425,-9999,3853,1940,2185,2106,-9999,2002,2157,1997,2198,-9999,2098,-9999,2099,1953,2097,1803,1962,1735,1840,1626,1874,1641,-9999,-9999,3619,1563,1628,-9999,-9999,2039,1792,1512,1644,1717,-9999,-9999,2923,-9999,1760,1511,1578,-9999,-9999,-9999,-9999,3436,3138,-9999,5151,40,"{""type"":""Point"",""coordinates"":[-106.3658861897451,35.88285997929366]}"
20200102T175729_20200102T180326_T13SCV_00000000000000000011,-9999,-9999,-9999,-9999,5704,4522,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3883,3126,-9999,3448,-9999,2368,2375,-9999,1893,-9999,1674,-9999,-9999,-9999,1719,-9999,1925,1715,1957,1668,1870,2834,-9999,1694,-9999,1781,2189,1926,2085,1912,2149,1931,2291,-9999,2339,2377,2755,2588,3231,3003,3673,-9999,-9999,-9999,3130,2674,3099,3055,3027,2755,3206,3037,3134,2601,3367,-9999,3138,2572,-9999,-9999,3152,2713,3358,-9999,3266,2305,1369,2355,3180,-9999,-9999,-9999,2605,2236,2644,2382,2571,-9999,3199,2274,2572,2330,-9999,2261,2494,2277,2566,1243,2302,2498,2125,1958,2089,1765,1856,1690,1890,1684,1809,1677,-9999,4658,3496,1802,2026,-9999,-9999,-9999,2026,1660,1802,1715,-9999,-9999,-9999,-9999,1968,1710,1786,-9999,-9999,-9999,4262,3299,-9999,-9999,5399,18,"{""type"":""Point"",""coordinates"":[-106.38375202376012,35.84046898405006]}"
20200102T175729_20200102T180326_T13SCV_00000000000000000002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1983,2933,-9999,1476,-9999,-9999,-9999,1525,-9999,1800,1402,1625,1466,1611,1494,-9999,1578,-9999,306,1876,2128,1897,1713,2132,1897,2183,-9999,2499,1215,2571,2209,2864,2357,2819,2427,1296,-9999,2863,2169,2715,-9999,2560,2204,2553,2368,2839,2261,1056,1069,1875,2267,-9999,-9999,2882,3980,2353,-9999,2781,1924,2485,2012,3043,2237,-9999,-9999,2283,2027,2422,2146,2243,2400,2316,1977,2268,2063,-9999,1985,2155,1933,2151,1418,2058,2962,2014,1826,2052,1808,1970,1828,2013,1863,1994,1888,-9999,-9999,-9999,1615,1752,-9999,-9999,1604,1798,1482,1683,1754,-9999,-9999,3035,-9999,1719,1492,1656,-9999,-9999,-9999,-9999,-9999,4069,-9999,6298,3,"{""type"":""Point"",""coordinates"":[-106.433268155551,35.81372730520013]}"
20200102T175729_20200102T180326_T13SCV_00000000000000000004,-9999,-9999,2521,-9999,2780,2455,-9999,3759,2983,-9999,-9999,3160,-9999,-9999,3618,3340,-9999,3734,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1587,-9999,1692,1255,1507,1353,1522,1392,-9999,1429,-9999,1874,1909,1890,1673,1549,2063,1871,2277,-9999,2649,2300,2621,2254,3110,2488,4304,-9999,-9999,-9999,2785,2193,2852,2715,2672,2284,2709,2607,2780,2119,2393,2892,2921,2354,-9999,-9999,2474,2300,1926,-9999,2181,1945,2240,2116,2832,-9999,1771,-9999,2219,1864,2364,2097,2257,-9999,3009,1913,2222,1947,-9999,1891,2110,1859,2086,1355,2100,1756,1971,1740,1859,1547,1876,1530,1608,1336,1640,1310,-9999,-9999,3200,1942,1428,-9999,-9999,4276,1441,1072,1227,1761,-9999,-9999,-9999,-9999,-9999,1446,1533,-9999,-9999,-9999,2314,2059,2236,-9999,2693,5,"{""type"":""Point"",""coordinates"":[-106.38196972766629,35.832456714964074]}"
20200102T175729_20200102T180326_T13SCV_00000000000000000032,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5582,-9999,-9999,-9999,-9999,-9999,-9999,3341,-9999,-9999,-9999,-9999,-9999,2578,2015,1514,1719,1488,1672,1566,-9999,1622,777,1767,-9999,2128,1937,1687,1994,1826,2140,-9999,2320,-9999,2380,2012,2516,2077,2572,2684,2712,-9999,2472,2024,2522,2567,2515,2051,2535,2243,2479,2079,4208,-9999,2566,2104,-9999,-9999,-9999,-9999,2899,-9999,3168,1877,2341,1915,2778,2135,-9999,-9999,2097,1911,933,2045,2197,-9999,2549,1785,2093,1873,-9999,1822,2001,1853,2070,703,1956,-9999,1947,1840,1974,1744,2008,1991,2020,1827,2121,1924,-9999,-9999,-9999,2061,1752,-9999,-9999,1750,2070,1621,1707,1668,-9999,-9999,-9999,-9999,-9999,-9999,2010,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,51,"{""type"":""Point"",""coordinates"":[-106.44256856759326,35.82702332077499]}"
20200102T175729_20200102T180326_T13SCV_0000000000000000003a,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5566,-9999,-9999,-9999,-9999,-9999,-9999,3352,-9999,-9999,-9999,-9999,-9999,2492,1926,1421,1657,1430,1587,1496,-9999,1616,1502,1679,-9999,2110,1918,1608,1926,1764,2083,-9999,2237,-9999,2299,1916,2417,2034,2492,2599,2092,-9999,2419,1979,2479,2551,2436,2019,2497,2229,2475,2026,4257,-9999,2518,2057,-9999,-9999,-9999,-9999,2014,-9999,3168,1814,2355,1909,2768,2118,-9999,-9999,2065,1881,1066,2046,2180,-9999,2485,1728,2053,1843,-9999,1684,1924,1794,2018,647,1892,-9999,1866,1766,1885,1725,1928,1773,2060,1843,1986,1889,-9999,-9999,-9999,1896,1787,-9999,-9999,1618,1959,1473,1609,1566,-9999,-9999,-9999,-9999,-9999,-9999,1893,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5964,59,"{""type"":""Point"",""coordinates"":[-106.44279365361727,35.8270116684195]}"
20200102T175729_20200102T180326_T13SCV_00000000000000000034,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5033,-9999,-9999,-9999,3344,1392,2470,-9999,1485,-9999,-9999,-9999,1570,-9999,1795,1430,1615,1491,1676,1513,-9999,1550,-9999,-9999,1810,-9999,1847,1598,1913,1818,2107,-9999,2508,2075,2330,2027,2785,2169,552,2051,-9999,2114,2459,2081,2569,2258,2434,2118,2384,2094,2568,2058,2051,2805,979,2266,-9999,-9999,2637,2036,-9999,-9999,2614,1829,2234,1834,3398,2087,-9999,-9999,2044,1958,2134,2002,2065,1262,2919,1776,1973,1906,-9999,1799,2033,1822,2065,-9999,2036,-9999,2003,1841,1982,1650,1931,1737,1848,1641,1845,1715,-9999,-9999,-9999,1567,1745,-9999,-9999,1599,1762,1543,1634,1656,-9999,915,-9999,-9999,2012,1559,1719,-9999,-9999,-9999,-9999,3704,-9999,-9999,7131,53,"{""type"":""Point"",""coordinates"":[-106.42388170155168,35.79820293295932]}"
20200102T175729_20200102T180326_T13SCV_00000000000000000035,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3503,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1547,-9999,1681,1371,1524,1420,1547,1428,-9999,1454,-9999,-9999,1729,-9999,1805,1584,1991,1844,2027,-9999,2612,2259,2565,2208,2815,2300,458,2529,-9999,1479,2597,2098,2581,2448,2449,2111,2485,2223,2618,2010,2037,2536,889,2217,-9999,-9999,2671,2124,-9999,-9999,2519,1803,2334,1936,-9999,2096,-9999,-9999,2082,1971,2208,2032,2060,975,3078,1775,2015,1881,-9999,1784,1909,1798,2042,-9999,1797,-9999,1849,1699,1783,1590,1898,1702,1740,1528,1834,1628,-9999,-9999,-9999,1753,1566,-9999,-9999,1518,1629,1449,1584,1497,-9999,932,-9999,-9999,1963,1539,1627,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5625,54,"{""type"":""Point"",""coordinates"":[-106.42349282954429,35.79857449578287]}"
